"H0013301","H0013400","H0013401","H0013402","H0013403","H0013404","H0013405","H0013406","H0013407","H0013408","R0000100","R0173600","R0214700","R0214800","T4998600","T4998601","T4998602","T4998603","T4998604","T4998605","T4998606","T4998607","T4998608","T4998609","T5733900","T5733901","T5733902","T5733903","T5733904","T5733905","T5733906","T5733907","T5733908","T5733909","T8162900","T8162901","T8162902","T8162903","T8162904","T8162905","T8162906","T8162907","T8162908","T8162909"
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1006,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
1,0,0,1,0,0,0,0,0,0,1007,1,3,1,5,2,6,1,4,5,5,1,6,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1008,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4,0,0,1,1,0,0,0,1,1,1009,6,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,6,5,7,1,3,6,7,1,7,4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1010,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,0,0,0,0,0,0,0,0,0,1011,1,3,1,5,1,6,2,6,1,4,3,7,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
8,0,0,2,0,3,2,0,0,1,1012,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,5,5,7,5,7,7,3,6,7,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1013,1,3,1,7,1,5,1,7,1,4,1,7,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6,1,0,2,0,1,1,0,1,0,1014,1,3,1,5,1,5,2,7,3,6,4,6,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
1,0,0,1,0,0,0,0,0,0,1015,5,3,2,5,3,6,4,5,3,5,2,6,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1016,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,0,0,0,0,0,0,0,0,0,1017,5,3,2,6,5,5,2,5,2,7,1,6,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1018,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6,0,2,2,1,1,0,0,1,1,1019,5,3,2,6,4,4,2,2,2,6,4,4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1020,5,3,2,5,2,3,3,3,3,6,4,4,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2,0,0,0,0,1,1,0,0,0,1021,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,7,4,6,5,2,2,7,2,5,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
6,1,2,0,2,0,3,3,0,0,1022,5,3,2,7,3,7,3,3,3,7,1,3,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
5,1,2,0,2,2,0,3,0,0,1023,1,3,1,5,3,4,2,5,4,6,4,5,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
17,0,3,3,3,3,3,2,3,2,1024,5,3,2,5,4,5,4,6,7,6,5,5,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
13,1,0,3,3,3,1,1,1,1,1025,7,2,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1026,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1027,3,2,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-3,1,1,-2,1,3,1,0,0,1,1028,3,2,1,7,4,7,1,1,7,7,1,4,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
1,0,0,0,0,0,1,0,0,0,1029,7,2,2,7,4,6,2,5,2,6,1,6,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
13,2,1,1,3,3,3,1,0,1,1030,7,2,2,-2,-2,-2,1,3,-2,-2,-2,3,-2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
16,0,0,3,3,3,3,1,1,3,1031,7,2,2,7,1,7,7,7,7,7,1,7,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1032,3,2,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,0,0,0,0,0,0,0,0,0,1033,7,2,2,7,7,1,3,3,3,3,7,1,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2,0,0,0,0,0,2,0,0,0,1034,7,2,2,7,1,7,1,7,7,7,1,7,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
5,0,1,3,1,0,0,0,0,1,1035,5,3,2,1,1,7,4,3,7,7,1,7,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
11,1,0,2,1,1,3,1,0,3,1036,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,7,1,5,2,7,1,5,3,4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
3,0,0,0,0,0,3,2,0,0,1037,5,3,2,7,4,7,5,3,1,6,4,3,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1038,5,3,2,7,2,6,2,5,6,4,1,6,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
5,1,0,0,0,0,3,0,1,0,1039,5,3,2,2,7,4,7,6,1,5,2,1,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1040,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2,0,0,1,0,1,0,0,0,0,1041,5,3,2,1,1,7,4,5,6,7,1,7,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
5,3,0,0,0,0,2,0,0,0,1042,2,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,5,3,2,3,3,5,4,5,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
12,1,2,3,2,1,2,3,2,1,1043,2,3,1,4,7,1,4,3,4,1,7,4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
3,0,0,1,0,0,1,0,0,1,1044,1,3,1,5,6,7,5,6,7,7,1,7,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2,0,0,0,0,0,0,0,0,2,1045,1,3,1,5,6,7,3,4,3,4,5,4,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
1,0,0,0,0,0,1,0,0,0,1046,1,3,1,6,1,7,1,7,5,7,2,7,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
14,0,2,2,3,3,2,2,2,2,1047,6,3,2,5,2,7,7,4,6,7,5,4,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2,0,0,0,1,1,0,0,0,0,1048,5,3,2,1,4,7,5,5,7,6,1,6,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
3,0,0,1,0,0,1,0,0,1,1049,5,3,2,4,3,6,2,3,4,3,3,5,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
5,1,2,0,1,1,1,3,1,0,1050,5,3,2,4,1,5,2,6,5,7,2,5,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1051,1,3,1,2,3,6,4,5,5,3,3,5,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1052,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,5,3,6,4,4,6,5,2,5,3
1,0,0,1,0,0,0,0,0,0,1053,1,3,1,5,3,6,2,5,2,5,2,6,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1054,1,3,1,7,1,7,1,7,7,7,1,1,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1055,1,3,1,6,6,7,5,2,5,6,1,7,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1056,5,3,2,6,5,6,4,6,6,6,4,6,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7,2,2,0,2,0,1,0,0,2,1057,7,2,2,1,7,7,5,5,7,7,1,7,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
5,0,0,0,0,1,3,0,0,1,1058,3,2,1,5,7,7,1,7,7,7,4,7,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
3,0,0,0,0,3,0,0,0,0,1059,3,2,1,7,7,1,1,7,1,1,7,1,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1060,1,3,1,6,4,6,3,5,5,6,3,6,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3,0,0,1,0,1,0,0,0,1,1061,1,3,1,3,6,6,1,5,2,2,5,1,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
1,0,0,0,0,0,1,0,0,0,1062,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
1,0,0,0,0,0,0,0,0,1,1063,5,3,2,5,4,7,5,5,6,5,1,5,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
11,1,0,0,2,2,2,2,2,2,1064,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2,0,2,0,2,0,0,0,0,0,1065,5,3,2,5,4,7,4,4,5,6,3,5,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1066,3,2,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
18,0,3,3,3,3,3,3,3,3,1067,3,2,1,3,3,7,1,3,3,6,3,6,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
1,0,0,0,0,0,0,0,1,0,1068,3,2,1,5,-2,3,3,5,6,5,5,2,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1069,6,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
5,1,0,1,1,0,1,0,1,0,1070,7,2,2,5,4,7,2,6,5,7,1,6,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
5,1,1,1,1,0,1,1,1,0,1071,7,2,2,5,5,7,5,5,6,7,4,5,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1072,3,2,1,7,7,7,3,3,1,7,2,7,7,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4,0,0,0,0,3,1,0,0,0,1073,7,2,2,7,7,6,7,7,7,6,2,7,6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3,0,0,0,1,0,1,0,1,0,1074,7,2,2,7,1,7,1,5,6,7,1,7,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4,1,0,1,0,1,0,0,0,1,1075,5,3,2,6,2,6,4,5,2,7,2,4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-3,2,0,2,2,-2,3,2,2,0,1076,8,1,2,5,7,5,7,7,1,7,5,5,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
6,0,0,0,0,2,2,0,0,2,1077,6,3,2,5,5,6,6,4,6,6,3,6,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
3,0,0,0,2,0,0,0,1,0,1078,7,2,2,4,5,6,4,6,5,5,3,4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2,0,0,0,0,0,2,0,0,0,1079,7,2,2,5,1,7,1,5,6,6,2,6,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2,0,0,0,0,0,1,0,0,1,1080,5,3,2,2,1,6,2,4,4,6,2,6,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
9,0,0,3,0,2,2,0,0,2,1081,1,3,1,5,2,3,2,5,4,5,4,4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
5,0,1,1,1,1,0,0,2,0,1082,5,3,2,5,2,6,2,3,3,6,2,6,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1083,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1084,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
3,0,0,1,0,1,1,0,0,0,1085,1,3,1,4,6,7,5,6,4,7,1,3,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1086,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
6,0,0,1,0,0,3,0,0,2,1087,5,3,2,5,3,5,2,5,2,4,3,5,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
3,0,0,1,0,0,2,0,0,0,1088,5,3,2,6,3,7,3,6,2,7,1,6,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
3,0,0,0,0,3,0,0,0,0,1089,1,3,1,7,3,7,1,7,4,7,2,5,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
18,0,3,3,3,3,3,3,3,3,1090,5,3,2,4,4,7,7,5,5,7,1,3,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1091,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,0,0,0,0,0,0,0,0,0,1092,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,7,4,7,2,5,2,7,2,6,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1093,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1094,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1095,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
0,0,0,0,0,0,0,0,0,0,1096,1,3,1,3,3,7,5,1,6,4,1,4,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1097,1,3,1,2,3,4,4,3,6,3,3,5,5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
1,0,0,0,0,0,1,0,0,0,1098,1,3,1,4,3,6,3,5,5,4,2,5,4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1099,1,3,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1100,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
1,0,0,0,0,0,1,1,0,0,1101,8,1,2,3,1,6,2,7,4,7,2,7,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1102,1,3,1,6,4,7,5,7,4,6,4,4,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
1,0,0,1,0,0,0,2,0,0,1103,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
8,0,2,2,2,1,1,3,2,0,1104,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
4,0,0,1,0,0,1,0,1,1,1105,5,3,2,7,3,7,2,7,1,6,6,6,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
4,0,0,1,0,1,1,1,1,0,1106,5,3,2,7,7,5,2,7,1,6,2,2,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
1,0,0,1,0,0,0,0,0,0,1107,1,3,1,6,5,6,4,3,3,4,1,5,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
15,0,0,3,2,2,2,3,3,3,1108,5,3,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,5,7,3,7,2,4,7,1,6,6
18,0,3,3,3,3,3,3,3,3,1109,1,3,1,1,2,5,7,2,6,6,2,1,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
5,2,0,2,0,1,0,0,0,0,1110,5,3,2,5,1,5,4,6,1,7,5,5,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
2,2,0,0,0,0,0,0,0,0,1111,5,3,2,6,1,7,2,6,4,7,2,6,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1112,6,3,2,5,1,6,3,5,1,7,1,6,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
7,0,1,0,1,3,0,0,1,2,1113,4,1,1,7,1,7,1,5,7,7,1,7,3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
6,0,0,0,2,0,0,2,2,2,1114,8,1,2,7,7,7,2,4,5,7,1,6,6,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1115,4,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
1,0,0,0,0,0,1,0,0,0,1116,8,1,2,7,1,7,1,7,3,7,2,7,4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1117,8,1,2,7,7,7,1,5,5,7,1,7,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
0,0,0,0,0,0,0,0,0,0,1118,8,1,2,7,7,7,1,7,1,7,1,1,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1119,4,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1120,4,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-3,0,3,3,-2,3,3,0,-2,3,1121,8,1,2,3,1,7,3,1,7,7,1,7,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
3,1,0,0,0,1,0,0,0,1,1122,4,1,1,5,3,3,4,5,2,4,3,3,2,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1123,8,1,2,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1124,4,1,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
2,0,0,0,0,0,1,0,0,1,1125,4,1,1,5,3,6,2,6,6,5,3,6,3,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
